complaint_id,language,region,complaint_text,translated_text_en,category,sentiment,urgency,order_id,amount_inr,channel,reply
C0251,en,Chennai,Delivery boy marked delivered but I didn't get the parcel.,Delivery boy marked delivered but I didn't get the parcel.,delivery_issue,negative,low,4689376,2880,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0252,hinglish,Jaipur,"Card se ek baar swipe kiya, statement mein double charge aa raha hai.",Customer reports a payment issue issue involving about ₹16750 and wants a quick resolution.,payment_issue,negative,high,1722511,16750,app,"We understand your concern, our payments team is checking this and will update you shortly."
C0253,hinglish,Pune,UPI payment failed dikhaya but amount bank se cut ho gaya.,Customer reports a payment issue issue involving about ₹1770 and wants a quick resolution.,payment_issue,negative,medium,5985913,1770,chat,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0254,hinglish,Mumbai,"Card se ek baar swipe kiya, statement mein double charge aa raha hai. Ye mere liye kaafi urgent hai.",Customer reports a payment issue issue involving about ₹10280 and wants a quick resolution.,payment_issue,neutral,low,6125096,10280,email,"We understand your concern, our payments team is checking this and will update you shortly."
C0255,en,Mumbai,"Network drops every few minutes, calls not stable. Please help quickly.","Network drops every few minutes, calls not stable. Please help quickly.",technical_issue,negative,medium,4164783,1920,online,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0256,en,Ahmedabad,"I cancelled the booking last week, still waiting for refund.","I cancelled the booking last week, still waiting for refund.",refund_request,negative,low,2669794,4490,online,"We are sorry for the delay, your refund is being processed on priority."
C0257,hi,Bengaluru,ट्रैकिंग में आउटर फॉर डिलीवरी दिखा रहा है लेकिन सामान नहीं आया।,Customer reports a delivery issue issue involving about ₹2290 and wants a quick resolution.,delivery_issue,negative,low,3778054,2290,email,"Sorry for the delay, we are checking your delivery status and will update soon."
C0258,hinglish,Kolkata,"Screen pe scratch aur crack dono hai, new piece nahi lag raha.",Customer reports a damaged product issue involving about ₹5830 and wants a quick resolution.,damaged_product,negative,medium,4068935,5830,phone,"We regret this issue, kindly raise a return and we will process it quickly."
C0259,hinglish,Bengaluru,Size aur colour dono galat aa gaye hain. Ye mere liye kaafi urgent hai.,Customer reports a wrong product issue involving about ₹4730 and wants a quick resolution.,wrong_product,negative,high,353639,4730,branch,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0260,hinglish,Bengaluru,Box theek tha lekin andar product tutा hua mila. Isko jaldi resolve karo please.,Customer reports a damaged product issue involving about ₹440 and wants a quick resolution.,damaged_product,neutral,medium,6201994,440,email,"We regret this issue, kindly raise a return and we will process it quickly."
C0261,hinglish,Lucknow,"Card se ek baar swipe kiya, statement mein double charge aa raha hai. Please jaldi help karo.",Customer reports a payment issue issue involving about ₹8220 and wants a quick resolution.,payment_issue,negative,medium,1466663,8220,chat,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0262,hinglish,Hyderabad,"Login error aa raha hai, OTP bhi receive nahi ho raha. Ye mere liye kaafi urgent hai.",Customer reports a technical issue issue involving about ₹4630 and wants a quick resolution.,technical_issue,negative,high,7046867,4630,online,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0263,hi,Hyderabad,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया।,Customer reports a refund request issue involving about ₹3040 and wants a quick resolution.,refund_request,neutral,medium,7776952,3040,branch,"We are sorry for the delay, your refund is being processed on priority."
C0264,en,Ahmedabad,Return pickup ho gaya lekin refund status stuck on processing. This is very urgent for me.,Return pickup ho gaya lekin refund status stuck on processing. This is very urgent for me.,refund_request,negative,medium,404478,12550,chat,"We are sorry for the delay, your refund is being processed on priority."
C0265,en,Delhi,"Got damaged item, I want quick replacement please. This is very urgent for me.","Got damaged item, I want quick replacement please. This is very urgent for me.",damaged_product,negative,medium,6447004,12920,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0266,hi,Pune,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹9320 and wants a quick resolution.,damaged_product,negative,low,6671026,9320,chat,"We regret this issue, kindly raise a return and we will process it quickly."
C0267,hinglish,Lucknow,"Login error aa raha hai, OTP bhi receive nahi ho raha. Ye mere liye kaafi urgent hai.",Customer reports a technical issue issue involving about ₹4560 and wants a quick resolution.,technical_issue,negative,low,8696596,4560,branch,"Sorry for the technical issue, our team is checking this and will fix it soon."
C0268,hinglish,Lucknow,"Customer care ko 2 baar call kiya, bas template type answer mil raha hai.",Customer reports a customer service issue issue involving about ₹3280 and wants a quick resolution.,customer_service_issue,positive,medium,8640355,3280,app,"Sorry you had this experience, we have escalated your case to the concerned team."
C0269,hi,Pune,"मेरा ऑर्डर 7 दिन बाद भी डिलीवर नहीं हुआ, कृपया चेक करें।",Customer reports a delivery issue issue involving about ₹1860 and wants a quick resolution.,delivery_issue,negative,high,5885722,1860,phone,"Sorry for the delay, we are checking your delivery status and will update soon."
C0270,en,Pune,I ordered X but received completely different item.,I ordered X but received completely different item.,wrong_product,negative,medium,2541405,2130,chat,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0271,hinglish,Ahmedabad,"Card se ek baar swipe kiya, statement mein double charge aa raha hai.",Customer reports a payment issue issue involving about ₹5780 and wants a quick resolution.,payment_issue,negative,high,5993605,5780,online,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0272,hi,Chennai,"कार्ड से एक बार पेमेंट किया, स्टेटमेंट में डबल एंट्री दिख रही है। कृपया जल्दी मदद करें।",Customer reports a payment issue issue involving about ₹19220 and wants a quick resolution.,payment_issue,negative,medium,688137,19220,phone,"We understand your concern, our payments team is checking this and will update you shortly."
C0273,hinglish,Kolkata,Tracking mein out for delivery dikh raha hai par parcel abhi tak nahi aaya.,Customer reports a delivery issue issue involving about ₹2430 and wants a quick resolution.,delivery_issue,neutral,medium,2643470,2430,branch,"Sorry for the delay, we are checking your delivery status and will update soon."
C0274,hi,Ahmedabad,ट्रैकिंग में आउटर फॉर डिलीवरी दिखा रहा है लेकिन सामान नहीं आया। यह मेरे लिए काफी urgent है।,Customer reports a delivery issue issue involving about ₹640 and wants a quick resolution.,delivery_issue,negative,medium,6403162,640,app,"Sorry for the delay, we are checking your delivery status and will update soon."
C0275,hinglish,Ahmedabad,"Please mera refund jaldi process karo, kaafi din ho gaye.",Customer reports a refund request issue involving about ₹5630 and wants a quick resolution.,refund_request,neutral,medium,5917823,5630,chat,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0276,en,Bengaluru,"Got the wrong product in the box, this is not mine.","Got the wrong product in the box, this is not mine.",wrong_product,negative,medium,506199,3380,phone,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0277,hi,Bengaluru,डिलीवरी मार्क हो गया पर घर पर कुछ नहीं मिला। इसे जल्द से जल्द ठीक करें।,Customer reports a delivery issue issue involving about ₹1570 and wants a quick resolution.,delivery_issue,neutral,low,7594358,1570,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0278,hi,Mumbai,चैट सपोर्ट से कोई सही जवाब नहीं मिल रहा। इसे जल्द से जल्द ठीक करें।,Customer reports a customer service issue issue involving about ₹4600 and wants a quick resolution.,customer_service_issue,negative,low,9347144,4600,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C0279,hinglish,Mumbai,"Chat support sirf copy paste reply bhej raha hai, koi real help nahi.",Customer reports a customer service issue issue involving about ₹2140 and wants a quick resolution.,customer_service_issue,negative,medium,1396977,2140,app,"Sorry you had this experience, we have escalated your case to the concerned team."
C0280,hi,Kolkata,"मोबाइल नंबर अपडेट नहीं हो रहा, बार‑बार एरर आता है। इसे जल्द से जल्द ठीक करें।",Customer reports a account issue issue involving about ₹180 and wants a quick resolution.,account_issue,negative,medium,4189784,180,online,"We apologize, please verify your details and we will fix the account issue shortly."
C0281,hi,Kolkata,कैंसिलेशन के बाद भी रिफंड स्टेटस अपडेट नहीं हुआ है। यह मेरे लिए काफी urgent है।,Customer reports a refund request issue involving about ₹12940 and wants a quick resolution.,refund_request,negative,high,6139128,12940,email,"We are sorry for the delay, your refund is being processed on priority."
C0282,hi,Jaipur,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। यह मेरे लिए काफी urgent है।,Customer reports a refund request issue involving about ₹3680 and wants a quick resolution.,refund_request,negative,low,8216373,3680,online,"We are sorry for the delay, your refund is being processed on priority."
C0283,en,Hyderabad,Size and color both are different from what I selected.,Size and color both are different from what I selected.,wrong_product,negative,medium,2418444,4620,app,We apologize for the mix‑up and will arrange an easy return with refund.
C0284,hinglish,Kolkata,"Photo mein kuch aur tha, parcel mein kuch aur nikla.",Customer reports a wrong product issue involving about ₹4500 and wants a quick resolution.,wrong_product,negative,medium,4722180,4500,online,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0285,hinglish,Jaipur,"Chat support sirf copy paste reply bhej raha hai, koi real help nahi.",Customer reports a customer service issue issue involving about ₹450 and wants a quick resolution.,customer_service_issue,neutral,medium,7684829,450,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C0286,hi,Mumbai,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹18970 and wants a quick resolution.,damaged_product,neutral,low,9253577,18970,phone,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0287,hinglish,Hyderabad,"Please mera refund jaldi process karo, kaafi din ho gaye.",Customer reports a refund request issue involving about ₹8810 and wants a quick resolution.,refund_request,negative,low,2640861,8810,chat,"We are sorry for the delay, your refund is being processed on priority."
C0288,hi,Hyderabad,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹18920 and wants a quick resolution.,damaged_product,neutral,medium,4748817,18920,chat,"We regret this issue, kindly raise a return and we will process it quickly."
C0289,en,Chennai,App keeps crashing whenever I try to pay.,App keeps crashing whenever I try to pay.,technical_issue,negative,low,593852,520,chat,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0290,hinglish,Pune,UPI payment failed dikhaya but amount bank se cut ho gaya.,Customer reports a payment issue issue involving about ₹5820 and wants a quick resolution.,payment_issue,neutral,low,7597811,5820,app,"We understand your concern, our payments team is checking this and will update you shortly."
C0291,hinglish,Chennai,"Please mera refund jaldi process karo, kaafi din ho gaye.",Customer reports a refund request issue involving about ₹14010 and wants a quick resolution.,refund_request,negative,high,5149740,14010,online,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0292,en,Bengaluru,"Card swiped once but amount charged twice, this is not okay. Kindly fix this soon.","Card swiped once but amount charged twice, this is not okay. Kindly fix this soon.",payment_issue,negative,medium,6187931,4380,branch,"We understand your concern, our payments team is checking this and will update you shortly."
C0293,hinglish,Kolkata,Tracking mein out for delivery dikh raha hai par parcel abhi tak nahi aaya. Please jaldi help karo.,Customer reports a delivery issue issue involving about ₹940 and wants a quick resolution.,delivery_issue,negative,low,9268702,940,email,"Sorry for the delay, we are checking your delivery status and will update soon."
C0294,en,Bengaluru,"My account is blocked suddenly, I can't do any payment.","My account is blocked suddenly, I can't do any payment.",account_issue,negative,high,3336135,960,online,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0295,hi,Delhi,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। यह मेरे लिए काफी urgent है।,Customer reports a refund request issue involving about ₹13060 and wants a quick resolution.,refund_request,neutral,medium,2624969,13060,branch,"We are sorry for the delay, your refund is being processed on priority."
C0296,hi,Mumbai,"कार्ड से एक बार पेमेंट किया, स्टेटमेंट में डबल एंट्री दिख रही है। कृपया जल्दी मदद करें।",Customer reports a payment issue issue involving about ₹2050 and wants a quick resolution.,payment_issue,positive,medium,986714,2050,chat,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0297,hi,Mumbai,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया। इसे जल्द से जल्द ठीक करें।,Customer reports a refund request issue involving about ₹1720 and wants a quick resolution.,refund_request,negative,high,8045204,1720,branch,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0298,hinglish,Chennai,"Screen pe scratch aur crack dono hai, new piece nahi lag raha.",Customer reports a damaged product issue involving about ₹23740 and wants a quick resolution.,damaged_product,positive,low,1586036,23740,branch,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0299,hinglish,Delhi,Promised callback within 24 hours but abhi tak kisi ka call nahi aaya. Isko jaldi resolve karo please.,Customer reports a customer service issue issue involving about ₹1070 and wants a quick resolution.,customer_service_issue,negative,low,9910661,1070,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C0300,hi,Delhi,रिटर्न हो गया लेकिन रिफंड अभी तक अकाउंट में नहीं आया।,Customer reports a refund request issue involving about ₹600 and wants a quick resolution.,refund_request,negative,low,1733253,600,branch,"We are sorry for the delay, your refund is being processed on priority."
C0301,en,Hyderabad,Delivery boy marked delivered but I didn't get the parcel.,Delivery boy marked delivered but I didn't get the parcel.,delivery_issue,positive,medium,8704320,1250,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0302,en,Ahmedabad,"I cancelled the booking last week, still waiting for refund.","I cancelled the booking last week, still waiting for refund.",refund_request,neutral,low,6093353,1510,online,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0303,hinglish,Mumbai,Return pickup ho gaya par refund abhi tak account mein nahi aaya. Ye mere liye kaafi urgent hai.,Customer reports a refund request issue involving about ₹6550 and wants a quick resolution.,refund_request,neutral,medium,965489,6550,email,"We are sorry for the delay, your refund is being processed on priority."
C0304,en,Hyderabad,"Got damaged item, I want quick replacement please.","Got damaged item, I want quick replacement please.",damaged_product,negative,medium,760878,2290,branch,"We regret this issue, kindly raise a return and we will process it quickly."
C0305,en,Bengaluru,UPI payment failed but money is debited from my bank.,UPI payment failed but money is debited from my bank.,payment_issue,negative,high,1681809,3690,app,"We understand your concern, our payments team is checking this and will update you shortly."
C0306,en,Lucknow,Promised callback within 24 hours but nobody called. Please help quickly.,Promised callback within 24 hours but nobody called. Please help quickly.,customer_service_issue,negative,high,5043928,680,branch,"Sorry you had this experience, we have escalated your case to the concerned team."
C0307,hi,Delhi,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा। इसे जल्द से जल्द ठीक करें।",Customer reports a damaged product issue involving about ₹13810 and wants a quick resolution.,damaged_product,positive,medium,84980,13810,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0308,hi,Jaipur,कॉल बैक का वादा किया था लेकिन किसी ने फोन नहीं किया। यह मेरे लिए काफी urgent है।,Customer reports a customer service issue issue involving about ₹2440 and wants a quick resolution.,customer_service_issue,negative,medium,5273278,2440,email,"Sorry you had this experience, we have escalated your case to the concerned team."
C0309,en,Mumbai,"Customer care ko 2 baar call kiya, koi proper answer nahi mila.","Customer care ko 2 baar call kiya, koi proper answer nahi mila.",customer_service_issue,neutral,medium,8292365,320,email,"We apologize for the poor support, we are assigning this to a senior agent now."
C0310,hi,Jaipur,"लॉगिन पर एरर आता है, OTP भी नहीं मिल रहा। यह मेरे लिए काफी urgent है।",Customer reports a technical issue issue involving about ₹960 and wants a quick resolution.,technical_issue,neutral,medium,7369411,960,app,"Sorry for the technical issue, our team is checking this and will fix it soon."
C0311,hi,Delhi,लिस्टिंग जैसी फोटो थी वैसा प्रोडक्ट बिल्कुल नहीं है। यह मेरे लिए काफी urgent है।,Customer reports a wrong product issue involving about ₹4880 and wants a quick resolution.,wrong_product,negative,high,640084,4880,branch,We apologize for the mix‑up and will arrange an easy return with refund.
C0312,hinglish,Mumbai,Box theek tha lekin andar product tutा hua mila. Please jaldi help karo.,Customer reports a damaged product issue involving about ₹21620 and wants a quick resolution.,damaged_product,negative,medium,5865836,21620,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0313,hinglish,Hyderabad,"Chat support sirf copy paste reply bhej raha hai, koi real help nahi. Ye mere liye kaafi urgent hai.",Customer reports a customer service issue issue involving about ₹3900 and wants a quick resolution.,customer_service_issue,positive,medium,7948645,3900,phone,"Sorry you had this experience, we have escalated your case to the concerned team."
C0314,en,Delhi,"Screen cracked on arrival, this looks used already.","Screen cracked on arrival, this looks used already.",damaged_product,positive,medium,6653734,10570,email,"We regret this issue, kindly raise a return and we will process it quickly."
C0315,hi,Delhi,बिल पे किया फिर भी ऐप में पेंडिंग दिखा रहा है। कृपया जल्दी मदद करें।,Customer reports a payment issue issue involving about ₹7130 and wants a quick resolution.,payment_issue,negative,high,6157226,7130,phone,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0316,hi,Kolkata,चैट सपोर्ट से कोई सही जवाब नहीं मिल रहा।,Customer reports a customer service issue issue involving about ₹890 and wants a quick resolution.,customer_service_issue,negative,low,7484001,890,phone,"We apologize for the poor support, we are assigning this to a senior agent now."
C0317,en,Hyderabad,"Payment got deducted but order is not showing, please fix this. This is very urgent for me.","Payment got deducted but order is not showing, please fix this. This is very urgent for me.",payment_issue,negative,high,5704803,18040,branch,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0318,hinglish,Kolkata,"Bottle leak ho gayi, pura packet gila ho gaya. Isko jaldi resolve karo please.",Customer reports a damaged product issue involving about ₹16230 and wants a quick resolution.,damaged_product,positive,medium,2605003,16230,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0319,hinglish,Lucknow,"Bottle leak ho gayi, pura packet gila ho gaya. Isko jaldi resolve karo please.",Customer reports a damaged product issue involving about ₹11580 and wants a quick resolution.,damaged_product,negative,medium,5479090,11580,app,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0320,hinglish,Kolkata,"Photo mein kuch aur tha, parcel mein kuch aur nikla.",Customer reports a wrong product issue involving about ₹900 and wants a quick resolution.,wrong_product,negative,low,9122585,900,chat,We apologize for the mix‑up and will arrange an easy return with refund.
C0321,hi,Delhi,"मेरा अकाउंट अचानक ब्लॉक दिखा रहा है, कुछ भी नहीं कर पा रहा। कृपया जल्दी मदद करें।",Customer reports a account issue issue involving about ₹750 and wants a quick resolution.,account_issue,negative,low,6189514,750,app,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0322,en,Hyderabad,I ordered X but received completely different item. This is very urgent for me.,I ordered X but received completely different item. This is very urgent for me.,wrong_product,negative,low,5770173,450,app,We apologize for the mix‑up and will arrange an easy return with refund.
C0323,hi,Delhi,कैंसिलेशन के बाद भी रिफंड स्टेटस अपडेट नहीं हुआ है। कृपया जल्दी मदद करें।,Customer reports a refund request issue involving about ₹4920 and wants a quick resolution.,refund_request,negative,high,577427,4920,phone,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0324,hinglish,Pune,"Login error aa raha hai, OTP bhi receive nahi ho raha.",Customer reports a technical issue issue involving about ₹3800 and wants a quick resolution.,technical_issue,negative,high,2224052,3800,branch,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0325,en,Kolkata,"My order is still not delivered even after 10 days, please check. Please help quickly.","My order is still not delivered even after 10 days, please check. Please help quickly.",delivery_issue,positive,low,1757385,1930,email,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0326,hi,Bengaluru,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹11860 and wants a quick resolution.,damaged_product,neutral,low,7994307,11860,email,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0327,hinglish,Ahmedabad,KYC upload kiya tha fir bhi pending status hi aa raha hai.,Customer reports a account issue issue involving about ₹390 and wants a quick resolution.,account_issue,negative,high,4600579,390,online,"We apologize, please verify your details and we will fix the account issue shortly."
C0328,hinglish,Jaipur,"Screen pe scratch aur crack dono hai, new piece nahi lag raha. Please jaldi help karo.",Customer reports a damaged product issue involving about ₹20610 and wants a quick resolution.,damaged_product,neutral,medium,5891393,20610,email,"We regret this issue, kindly raise a return and we will process it quickly."
C0329,hi,Bengaluru,"आपका ऐप बार‑बार हैंग हो रहा है, पेमेंट नहीं हो पा रहा।",Customer reports a technical issue issue involving about ₹2120 and wants a quick resolution.,technical_issue,negative,medium,584737,2120,phone,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0330,hinglish,Chennai,"Login error aa raha hai, OTP bhi receive nahi ho raha.",Customer reports a technical issue issue involving about ₹2460 and wants a quick resolution.,technical_issue,negative,low,9984300,2460,branch,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0331,hinglish,Bengaluru,Promised callback within 24 hours but abhi tak kisi ka call nahi aaya. Please jaldi help karo.,Customer reports a customer service issue issue involving about ₹670 and wants a quick resolution.,customer_service_issue,negative,high,3950184,670,branch,"Sorry you had this experience, we have escalated your case to the concerned team."
C0332,hi,Chennai,"नेटवर्क अचानक चला जाता है, कॉल ड्रॉप हो रही है।",Customer reports a technical issue issue involving about ₹1220 and wants a quick resolution.,technical_issue,negative,low,9282750,1220,email,"We apologize, please share a screenshot and we will troubleshoot this quickly."
C0333,hinglish,Kolkata,"Bottle leak ho gayi, pura packet gila ho gaya.",Customer reports a damaged product issue involving about ₹4200 and wants a quick resolution.,damaged_product,positive,medium,7430739,4200,email,"We regret this issue, kindly raise a return and we will process it quickly."
C0334,en,Jaipur,I paid the bill but your app still shows payment pending.,I paid the bill but your app still shows payment pending.,payment_issue,negative,high,9806519,18820,app,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0335,hi,Hyderabad,"आपका ऐप बार‑बार हैंग हो रहा है, पेमेंट नहीं हो पा रहा। कृपया जल्दी मदद करें।",Customer reports a technical issue issue involving about ₹3400 and wants a quick resolution.,technical_issue,negative,medium,4711033,3400,branch,"Sorry for the technical issue, our team is checking this and will fix it soon."
C0336,hinglish,Bengaluru,Tracking mein out for delivery dikh raha hai par parcel abhi tak nahi aaya. Isko jaldi resolve karo please.,Customer reports a delivery issue issue involving about ₹2740 and wants a quick resolution.,delivery_issue,neutral,low,124367,2740,app,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0337,en,Jaipur,"My account is blocked suddenly, I can't do any payment. Please help quickly.","My account is blocked suddenly, I can't do any payment. Please help quickly.",account_issue,negative,high,3845494,690,phone,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0338,hinglish,Kolkata,"Jo order kiya tha woh nahi, bilkul alag product bhej diya. Please jaldi help karo.",Customer reports a wrong product issue involving about ₹3350 and wants a quick resolution.,wrong_product,negative,low,6900393,3350,chat,We apologize for the mix‑up and will arrange an easy return with refund.
C0339,hi,Mumbai,ट्रैकिंग में आउटर फॉर डिलीवरी दिखा रहा है लेकिन सामान नहीं आया।,Customer reports a delivery issue issue involving about ₹480 and wants a quick resolution.,delivery_issue,neutral,medium,9472843,480,online,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0340,hinglish,Mumbai,"Account suddenly blocked dikha raha hai, UPI bilkul kaam nahi kar raha.",Customer reports a account issue issue involving about ₹340 and wants a quick resolution.,account_issue,negative,high,2940502,340,chat,"We apologize, please verify your details and we will fix the account issue shortly."
C0341,en,Lucknow,I paid the bill but your app still shows payment pending.,I paid the bill but your app still shows payment pending.,payment_issue,negative,high,9827430,10430,email,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0342,en,Delhi,"Customer care ko 4 baar call kiya, koi proper answer nahi mila.","Customer care ko 4 baar call kiya, koi proper answer nahi mila.",customer_service_issue,negative,medium,114790,830,app,"Sorry you had this experience, we have escalated your case to the concerned team."
C0343,hi,Lucknow,"कार्ड से एक बार पेमेंट किया, स्टेटमेंट में डबल एंट्री दिख रही है। कृपया जल्दी मदद करें।",Customer reports a payment issue issue involving about ₹18950 and wants a quick resolution.,payment_issue,neutral,low,3012274,18950,app,"We understand your concern, our payments team is checking this and will update you shortly."
C0344,hinglish,Bengaluru,Size aur colour dono galat aa gaye hain. Isko jaldi resolve karo please.,Customer reports a wrong product issue involving about ₹2100 and wants a quick resolution.,wrong_product,negative,medium,4654922,2100,app,We apologize for the mix‑up and will arrange an easy return with refund.
C0345,hi,Bengaluru,ट्रैकिंग में आउटर फॉर डिलीवरी दिखा रहा है लेकिन सामान नहीं आया। यह मेरे लिए काफी urgent है।,Customer reports a delivery issue issue involving about ₹990 and wants a quick resolution.,delivery_issue,negative,low,1682962,990,phone,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0346,en,Lucknow,"Email/phone change karna hai, option proper kaam nahi kar raha. Kindly fix this soon.","Email/phone change karna hai, option proper kaam nahi kar raha. Kindly fix this soon.",account_issue,negative,high,9919844,480,email,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0347,hi,Chennai,"लॉगिन पर एरर आता है, OTP भी नहीं मिल रहा।",Customer reports a technical issue issue involving about ₹1740 and wants a quick resolution.,technical_issue,neutral,low,801792,1740,chat,"Sorry for the technical issue, our team is checking this and will fix it soon."
C0348,hinglish,Bengaluru,"Chat support sirf copy paste reply bhej raha hai, koi real help nahi. Isko jaldi resolve karo please.",Customer reports a customer service issue issue involving about ₹1100 and wants a quick resolution.,customer_service_issue,negative,low,2226838,1100,email,"We apologize for the poor support, we are assigning this to a senior agent now."
C0349,en,Jaipur,"Got damaged item, I want quick replacement please.","Got damaged item, I want quick replacement please.",damaged_product,neutral,medium,3238561,11330,chat,"We regret this issue, kindly raise a return and we will process it quickly."
C0350,hinglish,Pune,"Account suddenly blocked dikha raha hai, UPI bilkul kaam nahi kar raha.",Customer reports a account issue issue involving about ₹630 and wants a quick resolution.,account_issue,negative,high,2957680,630,email,"We apologize, please verify your details and we will fix the account issue shortly."
C0351,hi,Delhi,"बोतल लीक हो चुकी है, पूरा पैकेट गीला है। इसे जल्द से जल्द ठीक करें।",Customer reports a damaged product issue involving about ₹14190 and wants a quick resolution.,damaged_product,negative,medium,5805654,14190,phone,"We regret this issue, kindly raise a return and we will process it quickly."
C0352,hinglish,Jaipur,"Jo order kiya tha woh nahi, bilkul alag product bhej diya.",Customer reports a wrong product issue involving about ₹2150 and wants a quick resolution.,wrong_product,negative,medium,4365803,2150,online,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0353,hinglish,Delhi,UPI payment failed dikhaya but amount bank se cut ho gaya. Please jaldi help karo.,Customer reports a payment issue issue involving about ₹6400 and wants a quick resolution.,payment_issue,neutral,low,1646256,6400,online,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0354,hi,Hyderabad,"मोबाइल नंबर अपडेट नहीं हो रहा, बार‑बार एरर आता है। यह मेरे लिए काफी urgent है।",Customer reports a account issue issue involving about ₹280 and wants a quick resolution.,account_issue,negative,high,3418486,280,online,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0355,en,Jaipur,Delivery boy marked delivered but I didn't get the parcel.,Delivery boy marked delivered but I didn't get the parcel.,delivery_issue,neutral,low,436540,2530,online,"We apologize for the delivery issue, our team is coordinating with the courier right now."
C0356,hi,Pune,"स्क्रीन पर पहले से ही क्रैक है, नया नहीं लग रहा।",Customer reports a damaged product issue involving about ₹1080 and wants a quick resolution.,damaged_product,negative,high,9417318,1080,email,"We regret this issue, kindly raise a return and we will process it quickly."
C0357,en,Mumbai,"Got the wrong product in the box, this is not mine. Please help quickly.","Got the wrong product in the box, this is not mine. Please help quickly.",wrong_product,negative,medium,508520,2160,email,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0358,hinglish,Kolkata,Return pickup ho gaya par refund abhi tak account mein nahi aaya. Please jaldi help karo.,Customer reports a refund request issue involving about ₹4920 and wants a quick resolution.,refund_request,neutral,low,7958335,4920,online,"We are sorry for the delay, your refund is being processed on priority."
C0359,hinglish,Kolkata,"Customer care ko 1 baar call kiya, bas template type answer mil raha hai.",Customer reports a customer service issue issue involving about ₹2310 and wants a quick resolution.,customer_service_issue,negative,high,3486047,2310,online,"We apologize for the poor support, we are assigning this to a senior agent now."
